Papers' ID,Sample_ID_IN_VCF,Accession ID,Species,Subpopulation,Subpopulation,Country,data source 
W1559,ERR068722,ERR068722,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W1558,ERR068721,ERR068721,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1557,ERR068720,ERR068720,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1556,ERR068719,ERR068719,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1555,ERR068718,ERR068718,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1554,ERR068717,ERR068717,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1553,ERR068716,ERR068716,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1552,ERR068715,ERR068715,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1551,ERR068714,ERR068714,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W1550,ERR068713,ERR068713,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W1547,ERR068712,ERR068712,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W1546,ERR068711,ERR068711,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0234,ERR068641,ERR068641,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0180,ERR068640,ERR068640,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0179,ERR068639,ERR068639,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0178,ERR068638,ERR068638,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0176,ERR068637,ERR068637,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0175,ERR068636,ERR068636,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0174,ERR068635,ERR068635,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0173,ERR068634,ERR068634,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0172,ERR068633,ERR068633,O. rufipogon,Or-III,O. rufipogon,Thailand,461_446_Oru
W0171,ERR068632,ERR068632,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0170,ERR068631,ERR068631,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0169,ERR068630,ERR068630,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0168,ERR068629,ERR068629,O. rufipogon,Or-I,O. rufipogon,Thailand,461_446_Oru
W0166,ERR068628,ERR068628,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0165,ERR068627,ERR068627,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0164,ERR068626,ERR068626,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0163,ERR068625,ERR068625,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W0145,ERR068617,ERR068617,O. rufipogon,Or-II,O. rufipogon,Thailand,461_446_Oru
W2332,ERR068938,ERR068938,O. rufipogon,Or-I,O. rufipogon,Vietnam,461_446_Oru
W2331,ERR068937,ERR068937,O. rufipogon,Or-I,O. rufipogon,Vietnam,461_446_Oru
W2327,ERR068936,ERR068936,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W2322,ERR068935,ERR068935,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W2321,ERR068934,ERR068934,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W2320,ERR068933,ERR068933,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W2319,ERR068932,ERR068932,O. rufipogon,Or-I,O. rufipogon,Vietnam,461_446_Oru
W2318,ERR068931,ERR068931,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W2316,ERR068930,ERR068930,O. rufipogon,Or-I,O. rufipogon,Vietnam,461_446_Oru
W2264,ERR068901,ERR068901,O. rufipogon,Or-II,O. rufipogon,Vietnam,461_446_Oru
W129,SRR1239932,SRR1239932,O. sativa,VI,Other,Afghanistan,533
W100,SRR1239903,SRR1239903,O. sativa,Aus,Other,Afghanistan,533
W015,SRR1239818,SRR1239818,O. sativa,Aus,Other,Afghanistan,533
W014,SRR1239817,SRR1239817,O. sativa,VI,Other,Afghanistan,533
CX402,CX402,ERS470688,O. sativa,Intermediate type,Other,Africa,IRMBN
CX401,CX401,ERS470687,O. sativa,Intermediate type,Other,Africa,IRMBN
CX400,CX400,ERS470686,O. sativa,Intermediate type,Other,Africa,IRMBN
CX372,CX372,ERS470658,O. sativa,Intermediate type,Other,Africa,IRMBN
GP562,GP562,ERR036810,O. sativa,intermedia,Other,Albania,462
W136,SRR1239939,SRR1239939,O. sativa,VI,Other,Argentina,533
W3106,ERR069040,ERR069040,O. barthii,-,Other,Australia,461_Wild_15
W3104,ERR069039,ERR069039,O.Glaberrima,-,Other,Australia,461_Wild_15
W3101,ERR069041,ERR069041,O. longistaminata,-,Other,Australia,461_Wild_15
W2115,ERR069050,ERR069050,O. meridionalis,-,Other,Australia,461_Wild_15
W2113,ERR069052,ERR069052,O. meridionalis,-,Other,Australia,461_Wild_15
W2110,ERR069053,ERR069053,O. meridionalis,-,Other,Australia,461_Wild_15
W081,SRR1239884,SRR1239884,O. sativa,VI,Other,Azerbaijan,533
W050,SRR1239853,SRR1239853,O. sativa,VI,Other,Azerbaijan,533
W330,SRR1240133,SRR1240133,O. sativa,Aus,Other,Bangladesh,533
W297,SRR1240100,SRR1240100,O. sativa,Aus,Other,Bangladesh,533
W296,SRR1240099,SRR1240099,O. sativa,Aus,Other,Bangladesh,533
W292,SRR1240095,SRR1240095,O. sativa,Aus,Other,Bangladesh,533
W287,SRR1240090,SRR1240090,O. sativa,Aus,Other,Bangladesh,533
W286,SRR1240089,SRR1240089,O. sativa,Aus,Other,Bangladesh,533
W279,SRR1240082,SRR1240082,O. sativa,Aus,Other,Bangladesh,533
W278,SRR1240081,SRR1240081,O. sativa,Aus,Other,Bangladesh,533
W277,SRR1240080,SRR1240080,O. sativa,Aus,Other,Bangladesh,533
W142,SRR1239945,SRR1239945,O. sativa,Aus,Other,Bangladesh,533
W141,SRR1239944,SRR1239944,O. sativa,Aus,Other,Bangladesh,533
W096,SRR1239899,SRR1239899,O. sativa,Aus,Other,Bangladesh,533
W095,SRR1239898,SRR1239898,O. sativa,Aus,Other,Bangladesh,533
W079,SRR1239882,SRR1239882,O. sativa,Int,Other,Bangladesh,533
IRIS_313-9682,IRIS_313-9682,ERS467908,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-9661,IRIS_313-9661,ERS467789,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-9626,IRIS_313-9626,ERS467787,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-9445,IRIS_313-9445,ERS467903,O. sativa,Intermediate type,Other,Bangladesh,IRRI
IRIS_313-9422,IRIS_313-9422,ERS467785,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-9368,IRIS_313-9368,ERS467784,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-9170,IRIS_313-9170,ERS467907,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-9108,IRIS_313-9108,ERS467825,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8963,IRIS_313-8963,ERS467781,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8789,IRIS_313-8789,ERS467822,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8721,IRIS_313-8721,ERS467780,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8641,IRIS_313-8641,ERS467862,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8410,IRIS_313-8410,ERS467778,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8321,IRIS_313-8321,ERS467775,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8283,IRIS_313-8283,ERS467861,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-8252,IRIS_313-8252,ERS467774,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-12141,IRIS_313-12141,ERS469232,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-12094,IRIS_313-12094,ERS469210,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-12055,IRIS_313-12055,ERS469188,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-12002,IRIS_313-12002,ERS469140,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11982,IRIS_313-11982,ERS469156,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11483,IRIS_313-11483,ERS468694,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11482,IRIS_313-11482,ERS468693,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11481,IRIS_313-11481,ERS468692,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11401,IRIS_313-11401,ERS470193,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11324,IRIS_313-11324,ERS470116,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11323,IRIS_313-11323,ERS470115,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11322,IRIS_313-11322,ERS470114,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11223,IRIS_313-11223,ERS470015,O. sativa,Intermediate type,Other,Bangladesh,IRRI
IRIS_313-11218,IRIS_313-11218,ERS470009,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11217,IRIS_313-11217,ERS470008,O. sativa,Intermediate type,Other,Bangladesh,IRRI
IRIS_313-11216,IRIS_313-11216,ERS470007,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11214,IRIS_313-11214,ERS470006,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11213,IRIS_313-11213,ERS470005,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11210,IRIS_313-11210,ERS470001,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11163,IRIS_313-11163,ERS469965,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11154,IRIS_313-11154,ERS469955,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11125,IRIS_313-11125,ERS469923,O. sativa,Intermediate type,Other,Bangladesh,IRRI
IRIS_313-11124,IRIS_313-11124,ERS469922,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11123,IRIS_313-11123,ERS469921,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11116,IRIS_313-11116,ERS469913,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11112,IRIS_313-11112,ERS469909,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11111,IRIS_313-11111,ERS469908,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11070,IRIS_313-11070,ERS469872,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11069,IRIS_313-11069,ERS469871,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11068,IRIS_313-11068,ERS469870,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11067,IRIS_313-11067,ERS469869,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11066,IRIS_313-11066,ERS469868,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11065,IRIS_313-11065,ERS469866,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11064,IRIS_313-11064,ERS469865,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11063,IRIS_313-11063,ERS469864,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11062,IRIS_313-11062,ERS469863,O. sativa,Basmati/sadri,Other,Bangladesh,IRRI
IRIS_313-11061,IRIS_313-11061,ERS469862,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11060,IRIS_313-11060,ERS469861,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11059,IRIS_313-11059,ERS469860,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11058,IRIS_313-11058,ERS469859,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11057,IRIS_313-11057,ERS469858,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11056,IRIS_313-11056,ERS469857,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11055,IRIS_313-11055,ERS469855,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11054,IRIS_313-11054,ERS469854,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11053,IRIS_313-11053,ERS469853,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11052,IRIS_313-11052,ERS469852,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11051,IRIS_313-11051,ERS469851,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11050,IRIS_313-11050,ERS469850,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11049,IRIS_313-11049,ERS469849,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11048,IRIS_313-11048,ERS469848,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11047,IRIS_313-11047,ERS469847,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11019,IRIS_313-11019,ERS469816,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11018,IRIS_313-11018,ERS469815,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11017,IRIS_313-11017,ERS469814,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11016,IRIS_313-11016,ERS469813,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11015,IRIS_313-11015,ERS469811,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11014,IRIS_313-11014,ERS469810,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-11013,IRIS_313-11013,ERS469809,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10987,IRIS_313-10987,ERS469791,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10981,IRIS_313-10981,ERS469784,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10979,IRIS_313-10979,ERS469782,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10976,IRIS_313-10976,ERS469779,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10965,IRIS_313-10965,ERS469767,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10964,IRIS_313-10964,ERS469766,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10963,IRIS_313-10963,ERS469765,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10930,IRIS_313-10930,ERS469729,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10606,IRIS_313-10606,ERS469456,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10605,IRIS_313-10605,ERS469455,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10604,IRIS_313-10604,ERS469454,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10603,IRIS_313-10603,ERS469453,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10602,IRIS_313-10602,ERS469452,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10600,IRIS_313-10600,ERS469451,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10598,IRIS_313-10598,ERS469449,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10595,IRIS_313-10595,ERS469448,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10594,IRIS_313-10594,ERS469447,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10593,IRIS_313-10593,ERS469446,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10592,IRIS_313-10592,ERS469445,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10587,IRIS_313-10587,ERS469443,O. sativa,Aus/boro,Other,Bangladesh,IRRI
IRIS_313-10537,IRIS_313-10537,ERS469398,O. sativa,Intermediate type,Other,Bangladesh,IRRI
IRGC31856,IRGC31856,"SRR063618,SRR063645",O. sativa,ARO,Other,Bangladesh,50
IRGC8555,IRGC8555,"SRR063599,SRR063656",O. sativa,AUS,Other,Bangladesh ,50
IRGC6513,IRGC6513,"SRR063597,SRR063643",O. sativa,III,Other,Bangladesh ,50
IRGC60542,IRGC60542,"SRR063614,SRR063668",O. sativa,IV,Other,Bangladesh ,50
GP89,GP89,ERR036693,O. sativa,aus,Other,Bengal,462
GP8,GP8,ERR036612,O. sativa,aus,Other,Bengal,462
GP715,GP715,ERR068496,O. sativa,aus,Other,Bengal,462
GP713,GP713,ERR068494,O. sativa,aus,Other,Bengal,462
GP533,GP533,ERR036781,O. sativa,aus,Other,Bengal,462
GP531,GP531,ERR036779,O. sativa,aus,Other,Bengal,462
GP512,GP512,ERR036761,O. sativa,aus,Other,Bengal,462
GP36,GP36,ERR036640,O. sativa,aus,Other,Bengal,462
GP2,GP2,ERR036607,O. sativa,intermedia,Other,Bengal,462
GP124,GP124,ERR036726,O. sativa,aus,Other,Bengal,462
GP104,GP104,ERR036708,O. sativa,aus,Other,Bengal,462
GP1,GP1,ERR036606,O. sativa,intermedia,Other,Bengal,462
W1239,ERR069044,ERR069044,O. meridionalis,-,Other,Benin,461_Wild_15
W049,SRR1239852,SRR1239852,O. sativa,Aus,Other,Bhutan,533
IRIS_313-9404,IRIS_313-9404,ERS467810,O. sativa,Intermediate type,Other,Bhutan,IRRI
IRIS_313-8814,IRIS_313-8814,ERS467772,O. sativa,Basmati/sadri,Other,Bhutan,IRRI
IRIS_313-8765,IRIS_313-8765,ERS467906,O. sativa,Basmati/sadri,Other,Bhutan,IRRI
IRIS_313-11661,IRIS_313-11661,ERS468838,O. sativa,Aus/boro,Other,Bhutan,IRRI
IRIS_313-11425,IRIS_313-11425,ERS470216,O. sativa,Intermediate type,Other,Brazil,IRRI
IRIS_313-10969,IRIS_313-10969,ERS469771,O. sativa,Aus/boro,Other,Brazil,IRRI
GP720,GP720,ERR068501,O. sativa,intermedia,Other,Brazil,462
GP658,GP658,ERR036901,O. sativa,intermedia,Other,Brazil,462
GP577,GP577,ERR068473,O. sativa,intermedia,Other,Brazil,462
CX280,CX280,ERS470591,O. sativa,Intermediate type,Other,Brazil,IRMBN
CX214,CX214,ERS470543,O. sativa,Intermediate type,Other,Brazil,IRMBN
IRGC38994,IRGC38994,"SRR063605,SRR063650",O. sativa,ARO,Other,Brazil ,50
IRIS_313-8125,IRIS_313-8125,ERS468539,O. sativa,Aus/boro,Other,Bulgaria,IRRI
W0636,ERR069043,ERR069043,O. meridionalis,-,Other,Burkina Faso,461_Wild_15
W1982,ERR069049,ERR069049,O. meridionalis,-,Other,Burma,461_Wild_15
IRGC89215,IRGC89215,"SRR063611,SRR063663",O. nivara,-,Other,Cambodia,50_Wild_5
W104,SRR1239907,SRR1239907,O. sativa,Aus,Other,Chad,533
IRIS_313-10258,IRIS_313-10258,ERS467900,O. sativa,Basmati/sadri,Other,Chile,IRRI
W328,SRR1240131,SRR1240131,O. sativa,Int,Other,China,533
W158,SRR1239961,SRR1239961,O. sativa,Int,Other,China,533
W128,SRR1239931,SRR1239931,O. sativa,Int,Other,China,533
W055,SRR1239858,SRR1239858,O. sativa,Int,Other,China,533
C126,SRR1239726,SRR1239726,O. sativa,,Other,China,533
C086,SRR1239686,SRR1239686,O. sativa,Aus,Other,China,533
C051,SRR1239651,SRR1239651,O. sativa,Int,Other,China,533
IRIS_313-9758,IRIS_313-9758,ERS468113,O. sativa,Aus/boro,Other,China,IRRI
IRIS_313-9140,IRIS_313-9140,ERS467809,O. sativa,Intermediate type,Other,China,IRRI
IRIS_313-8859,IRIS_313-8859,ERS467982,O. sativa,Intermediate type,Other,China,IRRI
IRIS_313-8380,IRIS_313-8380,ERS467935,O. sativa,Aus/boro,Other,China,IRRI
IRIS_313-11753,IRIS_313-11753,ERS468916,O. sativa,Intermediate type,Other,China,IRRI
IRIS_313-11695,IRIS_313-11695,ERS468870,O. sativa,Basmati/sadri,Other,China,IRRI
IRIS_313-10164,IRIS_313-10164,ERS468364,O. sativa,Aus/boro,Other,China,IRRI
HP41,ERR037115,ERR037115,O. sativa,intermedia,Other,China,620
HP47,ERR009815,ERR009815,O. sativa,intermedia,Other,China,620
HP293,ERR009751,ERR009751,O. sativa,intermedia,Other,China,620
HP614,ERR009705,ERR009705,O. sativa,intermedia,Other,China,620
HP519,ERR009607,ERR009607,O. sativa,intermedia,Other,China,620
HP594,ERR009597,ERR009597,O. sativa,intermedia,Other,China,620
HP27,ERR009578,ERR009578,O. sativa,intermedia,Other,China,620
HP294,ERR009564,ERR009564,O. sativa,intermedia,Other,China,620
HP178,ERR009528,ERR009528,O. sativa,intermedia,Other,China,620
HP381,ERR009499,ERR009499,O. sativa,intermedia,Other,China,620
HP28,ERR009489,ERR009489,O. sativa,intermedia,Other,China,620
HP345,ERR009455,ERR009455,O. sativa,intermedia,Other,China,620
HP223,ERR009451,ERR009451,O. sativa,intermedia,Other,China,620
HP63,ERR009438,ERR009438,O. sativa,intermedia,Other,China,620
CX6,CX6,ERS470713,O. sativa,Intermediate type,Other,China,IRMBN
CX57,CX57,ERS470710,O. sativa,Intermediate type,Other,China,IRMBN
CX49,CX49,ERS470698,O. sativa,Intermediate type,Other,China,IRMBN
CX48,CX48,ERS470697,O. sativa,Intermediate type,Other,China,IRMBN
CX431,CX431,ERS470692,O. sativa,Intermediate type,Other,China,IRMBN
CX4,CX4,ERS470685,O. sativa,Intermediate type,Other,China,IRMBN
CX385,CX385,ERS470671,O. sativa,Intermediate type,Other,China,IRMBN
CX370,CX370,ERS470656,O. sativa,Intermediate type,Other,China,IRMBN
CX367,CX367,ERS470652,O. sativa,Intermediate type,Other,China,IRMBN
CX365,CX365,ERS470650,O. sativa,Intermediate type,Other,China,IRMBN
CX352,CX352,ERS470637,O. sativa,Intermediate type,Other,China,IRMBN
CX347,CX347,ERS470631,O. sativa,Intermediate type,Other,China,IRMBN
CX342,CX342,ERS470626,O. sativa,Intermediate type,Other,China,IRMBN
CX317,CX317,ERS470615,O. sativa,Intermediate type,Other,China,IRMBN
CX307,CX307,ERS470609,O. sativa,Intermediate type,Other,China,IRMBN
CX305,CX305,ERS470607,O. sativa,Intermediate type,Other,China,IRMBN
CX286,CX286,ERS470596,O. sativa,Intermediate type,Other,China,IRMBN
CX284,CX284,ERS470594,O. sativa,Intermediate type,Other,China,IRMBN
CX282,CX282,ERS470593,O. sativa,Intermediate type,Other,China,IRMBN
CX250,CX250,ERS470572,O. sativa,Intermediate type,Other,China,IRMBN
CX11,CX11,ERS470474,O. sativa,Intermediate type,Other,China,IRMBN
B243,B243,ERS470441,O. sativa,Aus,Other,China,MC
B221,B221,ERS470421,O. sativa,Aus,Other,China,MC
B164,B164,ERS470374,O. sativa,Aus,Other,China,MC
B158,B158,ERS470368,O. sativa,Intermediate type,Other,China,MC
B152,B152,ERS470362,O. sativa,Intermediate type,Other,China,MC
B142,B142,ERS470352,O. sativa,Intermediate type,Other,China,MC
B141,B141,ERS470351,O. sativa,Intermediate type,Other,China,MC
B124,B124,ERS470334,O. sativa,Intermediate type,Other,China,MC
B086,B086,ERS470298,O. sativa,Intermediate type,Other,China,MC
B084,B084,ERS470296,O. sativa,Intermediate type,Other,China,MC
IRIS_313-15908,IRIS_313-15908,ERS467765,O. sativa,Basmati/sadri,Other,Colombia,IRRI
IRIS_313-11808,IRIS_313-11808,ERS468957,O. sativa,Aus/boro,Other,Colombia,IRRI
GP693,GP693,ERR068474,O. sativa,intermedia,Other,Colombia,462
GP681,GP681,ERR036924,O. sativa,intermedia,Other,Cuba,462
IRGC105327,IRGC105327,"SRR063622,SRR063649",O. nivara,-,Other,"Dhoni,India",50_Wild_5
IRIS_313-8218,IRIS_313-8218,ERS468689,O. sativa,Aus/boro,Other,Egypt,IRRI
IRIS_313-8215,IRIS_313-8215,ERS468656,O. sativa,Basmati/sadri,Other,France,IRRI
IRIS_313-8168,IRIS_313-8168,ERS468632,O. sativa,Intermediate type,Other,France,IRRI
IRIS_313-11615,IRIS_313-11615,ERS468793,O. sativa,Aus/boro,Other,Guinea,IRRI
B020,B020,ERS470238,O. sativa,Intermediate type,Other,Guinea,MC
W077,SRR1239880,SRR1239880,O. sativa,VI,Other,Guyana,533
IRIS_313-9814,IRIS_313-9814,ERS467800,O. sativa,Intermediate type,Other,Hungary,IRRI
W255,SRR1240058,SRR1240058,O. sativa,VI,Other,India,533
W215,SRR1240018,SRR1240018,O. sativa,Aus,Other,India,533
W192,SRR1239995,SRR1239995,O. sativa,Int,Other,India,533
W191,SRR1239994,SRR1239994,O. sativa,Int,Other,India,533
W190,SRR1239993,SRR1239993,O. sativa,,Other,India,533
W131,SRR1239934,SRR1239934,O. sativa,Aus,Other,India,533
W103,SRR1239906,SRR1239906,O. sativa,Aus,Other,India,533
W069,SRR1239872,SRR1239872,O. sativa,Aus,Other,India,533
W020,SRR1239823,SRR1239823,O. sativa,Aus,Other,India,533
C015,SRR1239615,SRR1239615,O. sativa,Aus,Other,India,533
C013,SRR1239613,SRR1239613,O. sativa,Aus,Other,India,533
IRIS_313-9641,IRIS_313-9641,ERS467864,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9629,IRIS_313-9629,ERS467773,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9610,IRIS_313-9610,ERS467786,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9593,IRIS_313-9593,ERS468091,O. sativa,Intermediate type,Other,India,IRRI
IRIS_313-9516,IRIS_313-9516,ERS467912,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9392,IRIS_313-9392,ERS467855,O. sativa,Intermediate type,Other,India,IRRI
IRIS_313-9351,IRIS_313-9351,ERS467840,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9137,IRIS_313-9137,ERS467782,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-9083,IRIS_313-9083,ERS467815,O. sativa,Basmati/sadri,Other,India,IRRI
IRIS_313-9053,IRIS_313-9053,ERS467902,O. sativa,Intermediate type,Other,India,IRRI
IRIS_313-8999,IRIS_313-8999,ERS467807,O. sativa,Intermediate type,Other,India,IRRI
IRIS_313-8813,IRIS_313-8813,ERS467771,O. sativa,Basmati/sadri,Other,India,IRRI
IRIS_313-8771,IRIS_313-8771,ERS467821,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-8712,IRIS_313-8712,ERS467769,O. sativa,Basmati/sadri,Other,India,IRRI
IRIS_313-8554,IRIS_313-8554,ERS467779,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-8498,IRIS_313-8498,ERS467860,O. sativa,Aus/boro,Other,India,IRRI
IRIS_313-8326,IRIS_313-8326,ERS467814,O. sativa,Basmati/sadri,Other,India,IRRI
IRIS_313-11963,IRIS_313-11963,ERS469108,O. sativa,Aus/boro,Other,India,IRRI
